Year,Month,Actual Temperature
1811,1,-6.125
1811,2,-8.366
1811,3,-0.943
1811,4,-0.219
1811,5,8.615
1811,6,15.183
1811,7,16.839
1811,8,15.033
1811,9,8.881
1811,10,2.289
1811,11,1.001
1811,12,-1.76
1812,1,-7.328
1812,2,-6.231
1812,3,-5.611
1812,4,-0.912
1812,5,5.793
1812,6,11.96
1812,7,15.383
1812,8,17.018
1812,9,8.133
1812,10,5.813
1812,11,-2.437
1812,12,-9.055
1813,1,-10.118
1813,2,-5.12
1813,3,-2.397
1813,4,3.125
1813,5,6.872
1813,6,11.072
1813,7,17.87
1813,8,15.011
1813,9,12.652
1813,10,2.649
1813,11,3.156
1813,12,-4.589
1814,1,-15.268
1814,2,-10.169
1814,3,-4.646
1814,4,1.992
1814,5,5.062
1814,6,12.862
1814,7,18.404
1814,8,15.846
1814,9,9.753
1814,10,3.577
1814,11,2.117
1814,12,-2.988
1815,1,-7.579
1815,2,-7.09
1815,3,-3.247
1815,4,2.075
1815,5,7.153
1815,6,11.39
1815,7,13.557
1815,8,16.081
1815,9,10.266
1815,10,5.292
1815,11,1.769
1815,12,-4.452
1816,1,-5.069
1816,2,-12.371
1816,3,-5.682
1816,4,1.926
1816,5,6.13
1816,6,13.36
1816,7,17.11
1816,8,13.939
1816,9,11.081
1816,10,3.964
1816,11,0.11
1816,12,-2.452
1817,1,-2.041
1817,2,-3.756
1817,3,-4.234
1817,4,0.78
1817,5,9.615
1817,6,12.29
1817,7,17.025
1817,8,15.6
1817,9,9.458
1817,10,2.586
1817,11,-0.819
1817,12,-10.44
1818,1,-4.705
1818,2,-5.813
1818,3,-2.12
1818,4,-0.658
1818,5,6.503
1818,6,12.158
1818,7,18.306
1818,8,13.054
1818,9,10.653
1818,10,6.125
1818,11,1.406
1818,12,0.021
1819,1,-1.68
1819,2,-5.694
1819,3,-3.459
1819,4,0.508
1819,5,7.381
1819,6,15.581
1819,7,17.813
1819,8,17.531
1819,9,13.046
1819,10,5.197
1819,11,-2.946
1819,12,-10.712
1820,1,-14.071
1820,2,-8.15
1820,3,-3.092
1820,4,3.024
1820,5,9.134
1820,6,13.459
1820,7,15.867
1820,8,15.108
1820,9,11.299
1820,10,6.017
1820,11,0.417
1820,12,-7.147
1821,1,-6.701
1821,2,-7.07
1821,3,-5.226
1821,4,3.038
1821,5,8.558
1821,6,9.821
1821,7,13.726
1821,8,13.115
1821,9,10.309
1821,10,7.918
1821,11,2.079
1821,12,-0.059
1822,1,-4.241
1822,2,-0.245
1822,3,1.414
1822,4,5.0
1822,5,8.776
1822,6,11.735
1822,7,15.659
1822,8,15.326
1822,9,10.222
1822,10,6.187
1822,11,2.333
1822,12,-0.593
1823,1,-10.895
1823,2,-8.612
1823,3,-1.124
1823,4,0.326
1823,5,6.811
1823,6,14.28
1823,7,15.896
1823,8,15.992
1823,9,10.406
1823,10,7.758
1823,11,0.4
1823,12,-0.772
1824,1,-2.792
1824,2,-4.168
1824,3,-2.442
1824,4,2.607
1824,5,6.294
1824,6,12.199
1824,7,14.695
1824,8,14.335
1824,9,13.136
1824,10,4.383
1824,11,1.544
1824,12,-1.373
1825,1,-2.769
1825,2,-6.006
1825,3,-3.624
1825,4,1.672
1825,5,6.813
1825,6,12.95
1825,7,14.303
1825,8,14.54
1825,9,9.953
1825,10,6.33
1825,11,2.464
1825,12,-2.604
1826,1,-8.211
1826,2,-4.167
1826,3,-1.908
1826,4,2.466
1826,5,10.329
1826,6,15.441
1826,7,19.427
1826,8,17.201
1826,9,10.189
1826,10,6.947
1826,11,2.93
1826,12,0.4
1827,1,-5.645
1827,2,-8.369
1827,3,-2.606
1827,4,4.583
1827,5,10.127
1827,6,15.002
1827,7,15.128
1827,8,14.539
1827,9,11.437
1827,10,4.224
1827,11,-1.069
1827,12,-1.288
1828,1,-9.908
1828,2,-10.593
1828,3,-5.126
1828,4,1.911
1828,5,9.238
1828,6,14.506
1828,7,17.351
1828,8,15.585
1828,9,9.39
1828,10,4.77
1828,11,0.157
1828,12,-7.069
1829,1,-11.223
1829,2,-13.74
1829,3,-8.957
1829,4,-1.558
1829,5,7.459
1829,6,13.665
1829,7,17.38
1829,8,14.297
1829,9,11.77
1829,10,4.038
1829,11,-2.939
1829,12,-5.988
1830,1,-8.928
1830,2,-8.837
1830,3,-2.85
1830,4,1.171
1830,5,5.633
1830,6,12.435
1830,7,15.984
1830,8,14.419
1830,9,10.087
1830,10,5.738
