Year,Month,Actual Temperature,City,Country,Latitude,Longitude
1810,4,14.781,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,5,17.673,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,6,21.864,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,7,25.061,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,8,25.02,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,9,20.874,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,10,16.835,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,11,11.864,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,12,8.599,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,1,7.458,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,2,9.514,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,3,13.049,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,4,14.927,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,5,18.438,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,6,22.271,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,7,24.043,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,8,25.435,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,9,21.919,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,10,17.009,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,11,11.545,11_Marrakesh,Morocco,31.35 N,7.54 W
1811,12,9.572,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,1,7.073,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,2,9.048,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,3,11.55,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,4,15.188,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,5,16.896,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,6,22.929,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,7,26.334,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,8,27.369,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,9,22.252,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,10,17.539,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,11,13.695,11_Marrakesh,Morocco,31.35 N,7.54 W
1812,12,9.043,11_Marrakesh,Morocco,31.35 N,7.54 W
