Year,Month,Actual Temperature,City,Country,Latitude,Longitude
1836,1,-11.678,9_Lhasa,China,29.74 N,90.46 E
1836,2,-8.869,9_Lhasa,China,29.74 N,90.46 E
1836,3,-4.759,9_Lhasa,China,29.74 N,90.46 E
1836,4,-1.427,9_Lhasa,China,29.74 N,90.46 E
1836,5,,9_Lhasa,China,29.74 N,90.46 E
1836,6,6.638,9_Lhasa,China,29.74 N,90.46 E
1836,7,7.21,9_Lhasa,China,29.74 N,90.46 E
1836,8,6.287,9_Lhasa,China,29.74 N,90.46 E
1836,9,3.717,9_Lhasa,China,29.74 N,90.46 E
1836,10,-0.284,9_Lhasa,China,29.74 N,90.46 E
1836,11,-7.488,9_Lhasa,China,29.74 N,90.46 E
1836,12,-10.457,9_Lhasa,China,29.74 N,90.46 E
1837,1,,9_Lhasa,China,29.74 N,90.46 E
1837,2,,9_Lhasa,China,29.74 N,90.46 E
1837,3,,9_Lhasa,China,29.74 N,90.46 E
1837,4,,9_Lhasa,China,29.74 N,90.46 E
1837,5,3.777,9_Lhasa,China,29.74 N,90.46 E
1837,6,,9_Lhasa,China,29.74 N,90.46 E
1837,7,7.226,9_Lhasa,China,29.74 N,90.46 E
1837,8,6.212,9_Lhasa,China,29.74 N,90.46 E
1837,9,3.925,9_Lhasa,China,29.74 N,90.46 E
1837,10,-0.865,9_Lhasa,China,29.74 N,90.46 E
1837,11,-7.132,9_Lhasa,China,29.74 N,90.46 E
1837,12,-10.612,9_Lhasa,China,29.74 N,90.46 E
1838,1,-12.499,9_Lhasa,China,29.74 N,90.46 E
1838,2,,9_Lhasa,China,29.74 N,90.46 E
1838,3,,9_Lhasa,China,29.74 N,90.46 E
1838,4,-0.954,9_Lhasa,China,29.74 N,90.46 E
1838,5,,9_Lhasa,China,29.74 N,90.46 E
1838,6,6.855,9_Lhasa,China,29.74 N,90.46 E
1838,7,7.966,9_Lhasa,China,29.74 N,90.46 E
1838,8,6.582,9_Lhasa,China,29.74 N,90.46 E
1838,9,3.743,9_Lhasa,China,29.74 N,90.46 E
1838,10,-0.238,9_Lhasa,China,29.74 N,90.46 E
1838,11,-6.274,9_Lhasa,China,29.74 N,90.46 E
1838,12,,9_Lhasa,China,29.74 N,90.46 E
1839,1,,9_Lhasa,China,29.74 N,90.46 E
1839,2,,9_Lhasa,China,29.74 N,90.46 E
1839,3,,9_Lhasa,China,29.74 N,90.46 E
1839,4,,9_Lhasa,China,29.74 N,90.46 E
1839,5,,9_Lhasa,China,29.74 N,90.46 E
1839,6,,9_Lhasa,China,29.74 N,90.46 E
1839,7,,9_Lhasa,China,29.74 N,90.46 E
1839,8,,9_Lhasa,China,29.74 N,90.46 E
1839,9,,9_Lhasa,China,29.74 N,90.46 E
1839,10,,9_Lhasa,China,29.74 N,90.46 E
1839,11,,9_Lhasa,China,29.74 N,90.46 E
1839,12,,9_Lhasa,China,29.74 N,90.46 E
1840,1,-10.181,9_Lhasa,China,29.74 N,90.46 E
1840,2,-8.152,9_Lhasa,China,29.74 N,90.46 E
1840,3,-5.113,9_Lhasa,China,29.74 N,90.46 E
1840,4,-0.889,9_Lhasa,China,29.74 N,90.46 E
1840,5,3.39,9_Lhasa,China,29.74 N,90.46 E
1840,6,6.505,9_Lhasa,China,29.74 N,90.46 E
1840,7,8.287,9_Lhasa,China,29.74 N,90.46 E
1840,8,6.116,9_Lhasa,China,29.74 N,90.46 E
1840,9,3.73,9_Lhasa,China,29.74 N,90.46 E
1840,10,-1.426,9_Lhasa,China,29.74 N,90.46 E
1840,11,-7.393,9_Lhasa,China,29.74 N,90.46 E
1840,12,-11.326,9_Lhasa,China,29.74 N,90.46 E
1841,1,-11.199,9_Lhasa,China,29.74 N,90.46 E
1841,2,-8.302,9_Lhasa,China,29.74 N,90.46 E
1841,3,-6.327,9_Lhasa,China,29.74 N,90.46 E
1841,4,-2.035,9_Lhasa,China,29.74 N,90.46 E
1841,5,3.308,9_Lhasa,China,29.74 N,90.46 E
1841,6,6.903,9_Lhasa,China,29.74 N,90.46 E
1841,7,7.858,9_Lhasa,China,29.74 N,90.46 E
1841,8,6.601,9_Lhasa,China,29.74 N,90.46 E
1841,9,3.868,9_Lhasa,China,29.74 N,90.46 E
1841,10,-0.512,9_Lhasa,China,29.74 N,90.46 E
1841,11,-7.196,9_Lhasa,China,29.74 N,90.46 E
1841,12,-11.543,9_Lhasa,China,29.74 N,90.46 E
1842,1,-11.133,9_Lhasa,China,29.74 N,90.46 E
1842,2,-7.327,9_Lhasa,China,29.74 N,90.46 E
1842,3,-4.576,9_Lhasa,China,29.74 N,90.46 E
1842,4,-0.711,9_Lhasa,China,29.74 N,90.46 E
1842,5,3.686,9_Lhasa,China,29.74 N,90.46 E
1842,6,6.361,9_Lhasa,China,29.74 N,90.46 E
1842,7,7.167,9_Lhasa,China,29.74 N,90.46 E
1842,8,5.977,9_Lhasa,China,29.74 N,90.46 E
1842,9,3.438,9_Lhasa,China,29.74 N,90.46 E
1842,10,-1.081,9_Lhasa,China,29.74 N,90.46 E
1842,11,-6.934,9_Lhasa,China,29.74 N,90.46 E
1842,12,-10.001,9_Lhasa,China,29.74 N,90.46 E
1843,1,-10.387,9_Lhasa,China,29.74 N,90.46 E
1843,2,-7.304,9_Lhasa,China,29.74 N,90.46 E
1843,3,-5.392,9_Lhasa,China,29.74 N,90.46 E
1843,4,-1.167,9_Lhasa,China,29.74 N,90.46 E
1843,5,2.936,9_Lhasa,China,29.74 N,90.46 E
1843,6,6.62,9_Lhasa,China,29.74 N,90.46 E
1843,7,7.732,9_Lhasa,China,29.74 N,90.46 E
1843,8,6.479,9_Lhasa,China,29.74 N,90.46 E
1843,9,3.901,9_Lhasa,China,29.74 N,90.46 E
1843,10,-0.483,9_Lhasa,China,29.74 N,90.46 E
1843,11,-7.275,9_Lhasa,China,29.74 N,90.46 E
1843,12,-10.835,9_Lhasa,China,29.74 N,90.46 E
1844,1,-11.292,9_Lhasa,China,29.74 N,90.46 E
1844,2,-9.339,9_Lhasa,China,29.74 N,90.46 E
1844,3,-4.775,9_Lhasa,China,29.74 N,90.46 E
1844,4,-1.619,9_Lhasa,China,29.74 N,90.46 E
1844,5,2.356,9_Lhasa,China,29.74 N,90.46 E
1844,6,6.344,9_Lhasa,China,29.74 N,90.46 E
1844,7,7.053,9_Lhasa,China,29.74 N,90.46 E
1844,8,5.985,9_Lhasa,China,29.74 N,90.46 E
1844,9,3.442,9_Lhasa,China,29.74 N,90.46 E
1844,10,-0.844,9_Lhasa,China,29.74 N,90.46 E
1844,11,-6.942,9_Lhasa,China,29.74 N,90.46 E
1844,12,-11.653,9_Lhasa,China,29.74 N,90.46 E
1845,1,-11.033,9_Lhasa,China,29.74 N,90.46 E
1845,2,-9.736,9_Lhasa,China,29.74 N,90.46 E
1845,3,-5.034,9_Lhasa,China,29.74 N,90.46 E
1845,4,-1.609,9_Lhasa,China,29.74 N,90.46 E
1845,5,3.559,9_Lhasa,China,29.74 N,90.46 E
1845,6,6.818,9_Lhasa,China,29.74 N,90.46 E
1845,7,7.659,9_Lhasa,China,29.74 N,90.46 E
1845,8,6.304,9_Lhasa,China,29.74 N,90.46 E
1845,9,4.039,9_Lhasa,China,29.74 N,90.46 E
1845,10,-1.25,9_Lhasa,China,29.74 N,90.46 E
1845,11,-7.023,9_Lhasa,China,29.74 N,90.46 E
1845,12,-12.494,9_Lhasa,China,29.74 N,90.46 E
1846,1,-10.401,9_Lhasa,China,29.74 N,90.46 E
1846,2,-8.166,9_Lhasa,China,29.74 N,90.46 E
1846,3,-4.141,9_Lhasa,China,29.74 N,90.46 E
1846,4,-1.479,9_Lhasa,China,29.74 N,90.46 E
1846,5,3.435,9_Lhasa,China,29.74 N,90.46 E
1846,6,6.693,9_Lhasa,China,29.74 N,90.46 E
1846,7,8.136,9_Lhasa,China,29.74 N,90.46 E
1846,8,6.919,9_Lhasa,China,29.74 N,90.46 E
1846,9,3.923,9_Lhasa,China,29.74 N,90.46 E
1846,10,-1.53,9_Lhasa,China,29.74 N,90.46 E
1846,11,-6.726,9_Lhasa,China,29.74 N,90.46 E
1846,12,-10.77,9_Lhasa,China,29.74 N,90.46 E
1847,1,-10.334,9_Lhasa,China,29.74 N,90.46 E
1847,2,-8.543,9_Lhasa,China,29.74 N,90.46 E
1847,3,-5.336,9_Lhasa,China,29.74 N,90.46 E
1847,4,-0.906,9_Lhasa,China,29.74 N,90.46 E
1847,5,3.228,9_Lhasa,China,29.74 N,90.46 E
1847,6,6.561,9_Lhasa,China,29.74 N,90.46 E
1847,7,7.78,9_Lhasa,China,29.74 N,90.46 E
1847,8,6.525,9_Lhasa,China,29.74 N,90.46 E
1847,9,3.812,9_Lhasa,China,29.74 N,90.46 E
1847,10,-1.069,9_Lhasa,China,29.74 N,90.46 E
1847,11,-6.889,9_Lhasa,China,29.74 N,90.46 E
