Year,Month,Actual Temperature
1801,5,5.0
1801,6,6.616
1801,7,8.532
1801,8,7.098
1801,9,5.287
1801,10,1.565
1801,11,-3.664
1801,12,-6.5
1802,1,-3.783
1802,2,-4.051
1802,3,-2.204
1802,4,0.307
1802,5,1.638
1802,6,7.021
1802,7,7.776
1802,8,7.192
1802,9,4.789
1802,10,0.773
1802,11,-3.351
1802,12,-5.168
1803,1,-5.708
1803,2,-4.626
1803,3,-3.077
1803,4,0.561
1803,5,3.236
1803,6,6.674
1803,7,9.548
1803,8,8.361
1803,9,4.48
1803,10,1.05
1803,11,-3.406
1803,12,-5.449
1804,1,-4.868
1804,2,-5.584
1804,3,-4.418
1804,4,-0.396
1804,5,4.44
1804,6,7.424
1804,7,9.402
1804,8,8.243
1804,9,4.923
1804,10,0.789
1804,11,-2.727
1804,12,-5.645
1805,1,-4.184
1805,2,-4.845
1805,3,-2.576
1805,4,-0.42
1805,5,2.318
1805,6,6.407
1805,7,8.826
1805,8,8.642
1805,9,4.723
1805,10,-0.939
1805,11,-3.063
1805,12,-4.381
1806,1,-5.125
1806,2,-4.535
1806,3,-3.936
1806,4,-1.236
1806,5,3.411
1806,6,5.869
1806,7,7.924
1806,8,8.291
1806,9,5.1
1806,10,0.46
1806,11,-3.205
1806,12,-4.289
1807,1,-5.696
1807,2,-5.174
1807,3,-4.233
1807,4,-1.919
1807,5,1.361
1807,6,6.617
1807,7,8.757
1807,8,6.887
1807,9,4.111
1807,10,0.415
1807,11,-4.139
1807,12,-4.334
1808,1,-7.843
1808,2,-5.034
1808,3,-3.417
1808,4,-1.767
1808,5,2.758
1808,6,6.814
1808,7,9.276
1808,8,7.603
1808,9,4.612
1808,10,-0.668
1808,11,-4.063
1808,12,-4.817
1809,1,-5.673
1809,2,-5.199
1809,3,-2.606
1809,4,-1.163
1809,5,3.116
1809,6,6.003
1809,7,7.765
1809,8,7.397
1809,9,4.021
1809,10,0.29
1809,11,-3.78
1809,12,-6.197
1810,1,-5.892
1810,2,-5.263
1810,3,-4.081
1810,4,-1.429
1810,5,1.265
1810,6,6.385
1810,7,7.903
1810,8,6.564
1810,9,3.403
1810,10,-0.547
1810,11,-4.076
1810,12,-5.932
1811,1,-7.284
1811,2,-7.374
1811,3,-5.47
1811,4,-2.73
1811,5,2.523
1811,6,5.575
1811,7,7.54
1811,8,6.81
1811,9,3.581
1811,10,0.577
1811,11,-4.96
1811,12,-6.174
1812,1,-4.343
1812,2,-5.858
1812,3,-5.884
1812,4,-1.716
1812,5,1.98
1812,6,5.368
1812,7,7.93
1812,8,8.613
1812,9,3.443
1812,10,-0.071
1812,11,-3.159
1812,12,-4.556
1813,1,-7.083
1813,2,-3.789
1813,3,-4.299
1813,4,-2.397
1813,5,1.881
1813,6,7.607
1813,7,9.384
1813,8,7.548
1813,9,4.796
1813,10,-0.076
1813,11,-3.481
1813,12,-4.825
1814,1,-6.196
1814,2,-5.979
1814,3,-6.672
1814,4,-0.048
1814,5,2.889
1814,6,5.718
1814,7,8.514
1814,8,7.101
1814,9,4.163
1814,10,-0.627
1814,11,-3.387
1814,12,-3.645
1815,1,-4.88
1815,2,-5.161
1815,3,-4.021
1815,4,-2.187
1815,5,3.234
1815,6,5.968
1815,7,8.516
1815,8,7.387
1815,9,4.209
1815,10,-0.405
1815,11,-4.529
1815,12,-6.676
1816,1,-5.151
1816,2,-6.647
1816,3,-4.872
1816,4,-2.183
1816,5,2.595
1816,6,5.621
1816,7,6.797
1816,8,6.386
1816,9,3.044
1816,10,-2.538
1816,11,-4.328
1816,12,-5.963
1817,1,-4.761
1817,2,-3.208
1817,3,-3.569
1817,4,-0.631
1817,5,1.37
1817,6,5.292
1817,7,6.885
1817,8,6.448
1817,9,2.572
1817,10,-2.344
