Year,Month,Actual Temperature
1881,6,23.729
1881,7,26.66
1881,8,27.392
1881,9,23.293
1881,10,17.093
1881,11,13.142
1881,12,8.185
1882,1,8.699
1882,2,10.736
1882,3,12.912
1882,4,15.75
1882,5,19.05
1882,6,23.676
1882,7,26.24
1882,8,25.855
1882,9,21.17
1882,10,17.619
1882,11,12.774
1882,12,8.304
1883,1,8.758
1883,2,10.635
1883,3,12.167
1883,4,15.144
1883,5,18.276
1883,6,22.771
1883,7,26.189
1883,8,26.012
1883,9,22.307
1883,10,16.776
1883,11,12.665
1883,12,7.934
1884,1,8.784
1884,2,10.679
1884,3,12.43
1884,4,14.3
1884,5,17.893
1884,6,22.098
1884,7,26.494
1884,8,27.205
1884,9,22.386
1884,10,17.157
1884,11,12.796
1884,12,8.44
1885,1,7.454
1885,2,11.788
1885,3,12.841
1885,4,13.953
1885,5,19.233
1885,6,22.947
1885,7,25.767
1885,8,25.723
1885,9,21.917
1885,10,16.22
1885,11,12.294
1885,12,9.277
1886,1,6.878
1886,2,9.18
1886,3,14.311
1886,4,15.345
1886,5,18.718
1886,6,23.082
1886,7,26.707
1886,8,26.284
1886,9,22.832
1886,10,16.983
1886,11,12.409
1886,12,9.267
1887,1,8.369
1887,2,9.751
1887,3,13.886
1887,4,15.096
1887,5,19.14
1887,6,23.847
1887,7,27.037
1887,8,26.457
1887,9,22.673
1887,10,17.019
1887,11,13.261
1887,12,8.93
1888,1,8.701
1888,2,8.571
1888,3,12.439
1888,4,15.178
1888,5,18.957
1888,6,23.016
1888,7,26.17
1888,8,25.642
1888,9,22.628
1888,10,18.335
1888,11,13.305
1888,12,9.335
1889,1,6.98
1889,2,9.936
1889,3,12.14
1889,4,14.611
1889,5,18.115
1889,6,22.223
1889,7,26.5
1889,8,26.28
1889,9,22.832
1889,10,17.047
1889,11,13.159
1889,12,7.688
1890,1,8.228
1890,2,9.753
1890,3,11.838
1890,4,15.269
1890,5,18.001
1890,6,23.523
1890,7,26.23
1890,8,25.685
